,review_id,user_id,business_id,stars,date,text,useful,funny,cool,sentiment
10,_rTEvasDmiX__1ccbkDuTw,xC-q_yh0XwcjRLimkS3RNg,zgQHtqX0gqMw1nlBZl2VnQ,3,2017-03-11,"One last meal with the cous (and her co-workers) meant we were eating lunch downtown somewhere. That somewhere turned out to be the infamous Momofuku Noodle Bar, which I've actually never been to before. The David Chang empire finally made it's way to Canada so I guess you can only avoid it for so long. 

If you've never been before, it's inside the Shangri-La hotel. The inside is modern and upscale with several long communal sharing tables. Upstairs houses the rest of the Momofuku empire (Shoto, Daish?, Nikai and Milk Bar).

I'm not sure why but they don't let your party sit until everyone's there. Seems unnecessary when there were vacant tables...

The menu is broken into snacks, buns, noodles and etc. But don't forget about the truffle rice cakes ($45.00) and cavier & fried chicken ($150.00)! WTF.

- Pork buns ($10.00) - this is what D. Chang is famous for. Tasty and flavourful but $10.00 for two buns is absolute cray.

- Okonomiyaki ($7.00) - as our appetizer, it hit the spot.

- Pork ramen ($16.00) - the broth was decent but nothing special. I felt the same way about the noodles; passable but indifferent. Both slices of pork were good; very tender along with a well executed egg. Overall, their ramen bowls need work.

- Chicken tan tan ramen ($14.00) - the cous got the chicken tan tan and the broth had a decent kick to it from what I tasted.

Branches are never as good as the OG so keep that in mind if you come to Momofuku. Everything we had was decent but it's a tad overrated and overpriced. Personally, I would seek out the more authentic ramen spots.",2,0,0,negative
11,UAz48qMQ4VIanptj697OOw,KBVL9aPlcLVwqyFQ__EeIA,zgQHtqX0gqMw1nlBZl2VnQ,3,2015-02-18,"So you watch Mind of Chef and you see how Chef David Chang came up with his work of art and it then makes you want to go pay a visit to his shrine. After having open a location in NYC, he decided to open his very own Momofuku in Toronto.

With two different restaurants located in the same area, he has opened up his eatery to accommodate the fine and the casual. With Momofuku Noodle Bar being the casual and Daisho being fine. Today's review is solely on the Noodle Bar, which I have to admit is awesome but not awesome all at once.

Let me explain. If you are going for the sole purpose of finding the best ramen noodles in town, then this is the wrong place to go. There are a thousand other ramen restaurants within a block radius of Momofuku that are a thousand times better and more traditional. However if you go to Momofuku you are not going for the ramen. You are going for the experience. You first walk into a glass square building attached to the amazing Shangri-La Hotel. First thing you see is a wide open concept with high stools and chairs and a bunch of stairs leading up to a random fridge (will explain later). He keeps the idea of a noodle bar literally like a bar. You sit, eat, drink and leave. The kitchen is pretty open and you can see the cooks do their best work. Good news is it's located right by the underground Path by University Ave and Queen Street. The atmosphere is great and the staff are super nice. They don't have a real beverage bar but simply have a small counter with a mini fridge that stores their beers and drinks.

Going upstairs you will find a fridge filled with Momofuku goodies such as cookies, pies and clothing. Consider this their mini store that specialize in their very own cookies and pies. You are welcome to go up anytime to grab your goodies and bring it down to your table. They will tally it up and add it to your bill at the end. When you get a chance, grab the compost cookies and their crack pie. AMAZE-BALLS!!

As for the food at the noodle bar, I typically get the pork buns and the Momofuku Ramen. The pork buns are two steamed buns stuffed with fatty pork belly, hoisin, scallion, and cucumber. They give you a cute little bottle of Sriracha sauce to go with it. The ramen itself is great but the soup and topics I find aren't too good. It's not filling and you always come out feeling ill as it's super fatty. You get pork belly & shoulder, fish cake, and egg. Again, I definitely only came here for the experience, not the ramen.

Would I come here on a regular basis? Definitely not but I would come when I have a guest and I feel like buying their compost cookies, which by the way I bought 12 of them for $22 the other day. 

Definitely worth trying.",10,1,1,positive
12,s266TIxACCF_kDCOZVS05w,dljviODg1t4MOmmhwt8ykg,zgQHtqX0gqMw1nlBZl2VnQ,3,2017-11-13,"Momofuku Noodle Bar is located in a glass cube in the heart of Downtown Toronto and next to one of my favorite hotels, The Shangri-La. Nikai, Milk Bar, Daisho, and Shoto all share this three-story building. 

I'm a sucker for Pork Belly Buns and Momofuku makes them right! I don't think ""two"" very thick slices of pork belly are necessary for this dish but I couldn't complain about the flavor.

We next ordered the Pork Ramen of which I was highly disappointed in. The bowl and presentation was beautiful as you can see in the photos I attached, however the flavor was totally bland! The dish was missing so much flavor and was very watered down. 

The Fried Chicken and Caviar Don rice bowl was very good. I loved their fried chicken and would absolutely order this dish again in the future. The last dish we ordered was the Okonomiyaki Burger. The dish did have really nice flavor however I wasn't fond of the consistency of the ""burger buns"" as they seemed undercooked.

Overall this was a nice experience and the service was nice as well. 

Overall Ibh",1,0,0,positive
13,8V0R7fC6RrGuCkPipu0RuQ,Wbtgl0IeWcr7m5vxoXAvvQ,zgQHtqX0gqMw1nlBZl2VnQ,5,2016-06-08,"Another visit, another transcendent bowl of ramen. The Momofuku Ramen is not traditional, but it is the best in the city. Try dragging your noodles through that soft-poached egg and telling me otherwise; it can't be done. 

For a noodle joint, Momofuku had a very solid rotating beer selection. I've enjoyed the house peach ale, Hitichino Nest witbier, Goose Island's Matilda, and  most recently the Side Launch Wheat Ale; all were delicious, and a good match for the ramen.",0,0,1,positive
14,84Idza6mIVuSG1xzupGuRw,i5jSTSpXJtvM-ExWRttglw,zgQHtqX0gqMw1nlBZl2VnQ,3,2014-04-25,"I was anticipating an amazing meal however Momofuku didn't quite deliver.

Minimalistic setting and attentive staff. Menu has few offering. Known for their ramen and buns I thought I'd try it myself- after all who doesn't love a bowl of ramen?!

Tried the shiitake buns (hoisin, scallion, cucumber)- bun was incredibly soft and flavourful however the filling was inedible! SALT and lots of it! I found myself eating the bun leaving behind the filling. Disappointing as I love me some mushrooms!

Momofuku ramen (pork belly & shoulder, fish cake, egg)- bowl was flavourful with the egg cooked to perfection. Soup was warm as many diners have complained about. On a cold winter day there is nothing worse than getting any but a hot dish!

Friend ordered the Chilled spicy noodles  (sichuan sausage, black bean, cashew)- amazing! Thought this dish rivalled the Momofuku ramen everyone raves about- definitely underrated! This dish would be perfection in the warmer months! Chilled noodles with subtle heat and the cashews offer the perfect complementary flavours.

Full but not satisfied, my friend and I walked upstairs to the Milk bar for some dessert. A nice touch- the server asked if we wanted something brought down or wanted some time to go up and choose ourselves. Although busy, it was nice to see we weren't being rushed to fill tables.

Milk offerings will curb any sweet craving!!
Get the COMPOST COOKIE!! If there ever was a cookie the Cookie Monster would eat this would be it! As the name indicates- a blend of crazy ingredients one being coffee grinds (subtle trust me) and corn flakes to name a few- all the flavours create this ohh so delicious treat! I wanted to go in and buy the whole place out. Definitely the stand out- not the biggest fan of the other cookies.

Although there is no separate entrance to Milk bar, you are able to walk in and browse through the small refrigerated shop at your own leisure. Trust me, I have made a few trips just for the Compost Cookie alone!

All in all good but not dying to go back. Curious if their fried chicken is any good.",2,0,0,positive
15,ppWUwh2rT-VUGIDqZzp1Xw,iYcakOjAB3w-UOHrhwV2cw,zgQHtqX0gqMw1nlBZl2VnQ,3,2016-01-10,"2nd time here... Slightly less disappointed than the first time as the ramen was actually decent this time. 

Flavours of the soup broth are still weird. 

The pork buns are always good but over priced... U can get the same thing inn scarbs\/markham half the price",0,0,0,positive
16,SoQxIYyyVf1gy701nFppqw,pbY5LhjmL0ifL8fQIQtr5Q,zgQHtqX0gqMw1nlBZl2VnQ,3,2012-10-25,"Went there for lunch on a work day with my mother-in-law. It was a bit after one o'clock on a Thursday and we were seated right away. I will say the service was quick, which I really appreciate working in the downtown core (at other restaurants my lunch break has gone 40 minutes over due to slow service). 
The atmosphere is similar to Salad King; they seat you at long tables and they try to keep the turnover rate quick so that more people can eat. 

We ordered the rice cakes for an appetizer, which actually came after our mains arrived. They were really not what we were expecting but they tasted good and the texture was interesting.

After reading other reviews I skipped the ramen and had the chilled spicy noodles. They certainly are spicy! I am the kind of person who can handle a moderate amount of spice, and after a while it built up to be too much for me. The flavours were interesting, though, so I kept eating. The sweet crunchy cashews were my favourite part of the dish. I thought the sausage was a bit to fatty, but others might disagree. 

Overall the experience was what I would expect from a restaurant in the area. It wasn't the best food I've had, but it wasn't bad either. A satisfying lunch with leftovers for my sweetheart. 

If I were basing my decision on price I probably wouldn't go there for lunch again. For the two of us (she ordered a glass of wine; I had a can of lager which for some reason they gave me in a can without a glass. Hipster chic?) it came to about $65. I think that's a bit steep for lunch for two. 

If you're looking for a similar atmosphere with quick service and really yummy food, go to Salad King (just north of Yonge and Dundas) instead. You'll leave feeling happier without dropping so much money.",0,0,0,positive
17,2VmfDAMtZFukdQ1-sPK24w,NzlqN1Ca9SW5z780thoiAg,zgQHtqX0gqMw1nlBZl2VnQ,3,2012-10-13,"I think part of the reason why the rating for this restaurant is so low is because people have too high of an expectation for it. After reading the reviews, I knew I should avoid the ramen so I made sure I didn't get it (even though I was really tempted!).

I got the pork buns (with hoisin, scallion, cucumber) which were delicious! I'm definitely trying the chicken buns the next time I visit. It was $10 for 2 which is pricy but totally worth it in m opinion. As a matter of fact, I want a whole plate of it to myself the next time.

The roasted rice cakes (red chili, onion, sesame) ($11) were a bit too hard. The sweet and sour sauce was good but I wish it was softer. This dish was not spicy at all which was great because the main dish I shared with my friend was a bit hot for me.

We got the chilled spicy noodles (sichuan sausage, spinach, cashews) ($14). This was good! I'm the type of person who pretends to be able to eat spicy but really can't handle it. This dish just reached my limit for spiciness.

Went to the restaurant on Saturday for lunch and there was no line up at all. Service was good too.",4,0,0,positive
18,sjKVWs9YKIBRMU6T1O0e0Q,A520QAxqSRZrFKENLwwZcQ,zgQHtqX0gqMw1nlBZl2VnQ,4,2012-09-20,"I really wasn't expecting to be able to get in, but I guess that's what happens when you announce quietly and shortly before opening on an otherwise dull Wednesday for lunch. I checked Twitter at 11:40, saw the news, told my husband (lots of exclamation marks involved), and 20 minutes later, we were there and seated.

PORK BUNS. As incredible as they are in New York. Consistency is key.
RAMEN. Good, but not great. The broth was a little too dense for my liking. I seem to recall the broth in my Momofuku Ramen at the original Noodle Bar being a bit thinner. Noodles were chewy. Egg was runny. Pork belly was pork belly.
CHICKEN AND EGG. Husband enjoyed this. Chicken was tender and not remotely lean (remember, you're at Momofuku Noodle bar). I took a bite with all of the ingredients mixed together and thought the cucumber slices set off the flavours really well.
ROASTED RICE CAKES. Nowhere near as tasty as the rice cakes at Ssam bar, with the spicy sausage and all, but still a good snack. Great texture. Bouncy, chewy, firm. They're good.

SERVICE. Excellent, friendly and efficient.
AMBIANCE. Bright, modern, and industrial but comfortable. Surprisingly spacious, especially compared to the cramped digs in New York. Since it was weekday lunch, there was a mixed crowd. Suited-up corporate drones dined happily alongside thick-rim glasses, grandpa sweater wearers.

The only things sorely missing from the experience were the Milk Bar desserts. Maybe someday, the waitress said.

All in all, Noodle Bar is a classic. I'll be back again and again.",3,2,2,positive
19,1TMtK33rtYKF0JV2D16UyA,5fqHDnZYDODFOitqFzf0Ag,zgQHtqX0gqMw1nlBZl2VnQ,5,2012-09-20,"It has arrived at long last.  David Chang's NYC Momofuku Noodle Bar is here now in Toronto, along with 2 more restaurants on the upper levels to open soon at the hotel Shangri-la, on the corner of Adelaide on University Avenue, across the street from the Four Seasons Centre.  Food is absolute deliciousness and just as good as in NYC.  Service was awesome.  Did you hear me?  Service was AWESOME!  Great price point and all of you reading this should RUN over there for a meal to remember!  If you go now, you might get a glimpse of Chef Chang himself overlooking the line from the 2nd floor.  I think we made eye contact (blush).  

Someone requested tasting notes on what I ate last night -- I will try my best, as actually, my tasting buds are clogged a bit from a head cold.  Having said that, Momofuku has the softest of buns that cradle the  most tender juicy slabs of pork belly.  Add to that the crunch of Japanese pickling cucumbers and a sauce that is hoisin-like, but not sure if it's hoisin, it is just a taste sensation for your mouth.  2 buns for $10.

The Ramen -- we ordered the pork belly ramen -- came with 2 pieces of toasted nori, a runny poached egg that you swish in your bowl, green onions, kimchi, etc. and great perfectly cooked not mushy at all ramen noodle.  The broth was comforting and not salty.  It was perfectly seasoned.  Maybe $14?  No more than $17, though, for sure.  

The sticky sweet spicy chicken wings were crisped on the outside, yet there was this glaze that kept them from being dried out.  The chicken was juicy and full of flavor.  $10 - $13, can't remember exactly.  And there were quite a few in the bowl.

The jar of pickled veggies came with radishes, fennel or celery, carrots, a shiitake mushroom, pearl onions, etc. and it was very crunchy and vinagry without being over powered of vinager.  $6 a jar, I think.

Truly, was an outstanding meal.   They now need to add a desert menu based on their Milk Bar scheme and they would be all set!  Cereal milk soft serve, anyone?  Compost cookies?  Crack pie?",5,1,1,positive
20,YyxLAI8deoHbi1uzH78qkQ,5UB4zkiYn6v4UZ1WFj8T7Q,zgQHtqX0gqMw1nlBZl2VnQ,4,2016-05-30,"The fancy ramen shop with style and authenticity! Very rich soup broth, and tangible noodles. Don't like my noodle too soft or too tough, they cooked perfectly done. The crunch rice cake is one of my must order dish here. Never really am a rice cake lover, but last time the server recommend for a try and I can't stop it. At the end with a soft serve and cereal top! Wow!",0,0,0,positive
21,YarDFeRc9eXWanE1DE_7EQ,r0GLQAawvHXUd-xZow-fWQ,zgQHtqX0gqMw1nlBZl2VnQ,4,2017-06-04,"Downtown Toronto on Sunday? Early afternoon? Hungry like a wolf? Everything around looks closed! We had a brainstorm and headed to Momofuku noodle bar, which we've been to several times and which is a very reliable place to go for a tasty and quick bite at the best of times... even better when there's no other options!

We started with the pork buns, they're easy must-haves. To be honest, after settling on the pork buns, I sometimes have a hard time deciding what to order. I'm not a noodle junkie, and some of the more adventurous tasting bowls seem to always use ground meat, which I find a little boring. Buuuuuuuut, on this last visit, after scarfing back our must-have pork buns (we shared), we went a little off-model. I spotted the okonomiyaki burger on the menu, and my lunch-mate waffled on his order and decided to share that with me. We decided to pair the share with the fried cauliflower. Spoiler alert: Score!

The cauliflower was piping hot and really delicate, super yumsville. Very decadent. Like fries, but it's cauliflower. And please just consult the photo to learn about the burger. It was really all that. It was a knife and fork situation. Delicious take on okonomiyaki meets American style diner burger - as far as chopped iceberg lettuce and a Kraft slice. It all worked. (And even survived the dissection into two and transfer of half to another plate. 

I know people head to Momofuku for the standards (like the pork buns), but I'm always happiest with the surprises. See you next time!",1,0,1,positive
22,fGQav-4jGQoam_Rv8DQWUg,Cy7k3jFH2LWct-LC294v_g,zgQHtqX0gqMw1nlBZl2VnQ,2,2012-10-11,"I don't understand the hype at this place.  It's way too overrated in my opinion.

First of all, we had an hour wait on a Sunday afternoon.  The place was nicely decorated but also cramped in seats, and we had nowhere to store our jackets.  

We ordered the Momofuku ramen, dry veggie ramen, pork buns, chicken wings, and two slushies.  The ramen was very bland and very greasy.  The kimchi tasted weird.  Pork buns and chicken wings were quite good.  I especially liked the spicy chicken wings, it's juicy and spicy.  Two of us ended up paying $78 (with tax and tips) for the above, which was quite expensive.  There are better places to spend this money for sure!

I won't be back.",2,0,0,positive
23,iHdGc8R2Mm3E_MKQJGAf1Q,olVd2iVH7T0MGGEZbNxzTg,zgQHtqX0gqMw1nlBZl2VnQ,5,2016-11-04,Loved the clam ramen and the shrimp buns. The noodles were perfectly al dente and all ingredients were fresh. To top it all the location is unbeatable.,0,0,0,positive
24,hvbmuL776jTLis1acV1YhA,UByCy7oxeiqFKOLmGUVm3g,zgQHtqX0gqMw1nlBZl2VnQ,4,2013-01-26,"Lunch on a Friday afternoon after AGO visit.  Seated right away, yippee!!  Busy but there were spots free.  Took awhile to get server's attention but he was friendly once he came.  Smoked chicken ramen, Spicy kimchie stew and pork buns.  Smoked chicken soup came first and then it was a wait for my stew and the pork buns came last.  Ramen was tasty and came with nice crispy chicken skin.  Man they should sell bags of it like pork rinds but I guess chicken rinds sounds weird ...

Stew was good with giant bowl of rice.  Both bowls of soup were deceptively huge.  Bowls look big so portion looks small but it seemed like a bottomless bowl of goodness.  Pork buns were delish.  Tender melt in your mouth generous 2 thick slices of pork with hoisin and crunchy cucumbers.  

Would definitely come back for more!",1,0,0,positive
25,woOcVLJiLATkTafePZxH6w,-z1sKoHxK9W7XTyTI8q2Dw,zgQHtqX0gqMw1nlBZl2VnQ,1,2014-03-28,"Went there with a friend on a Wednesday night after work,  the hostess seemed a bit cold, waitress was nice though. When I asked for hot water, they said they dont have a hot water machine and brought me a glass of warm tap water, ok... at least its warm enough for my sore throat... Then the noodle came in a huge bowl withnice presentation I have to say, and decent noodle with nice flavor. 

HOWEVER, the soup is merely LUKEWARM! ! ! As a hufe ramen fan, this is absolutely unacceptable! The essence of ramen is the boiling hot soup that warms your body and soul and also cooks the raw egg on the side. How de hell did any ramen chef come up with this warm ramen broth idea, my egg in the ramen was completely raw with the lukewarm broth ... and of course the ramen is salty to cater the western taste, no complaint there. When I ask for clear broth to water it down, they dont have it, then hot water? She brought a glass of lukewarm tap water ~_~.... serioisly?! You expect me to add lukewarm tap water in ramen????!!! thats when you reach my limit of patience. So I asked the waitress, do you have a macrowave back there?
 "" NO, WE DONT"". 
Then, do you have a pan to boil the water?
 ""DO YOU WANT TO TALK TO THE MANAGER INSTEAD?!"" 
Oh, ok, id like to. 

Five minutes past, the manager finally came: ""we will boil some hot water for you"". THANK YOU! Finally the hot water came, and I had my HOT diluted noodle soup to warm up a bit sitting on this tiny stool by the tiny table by the glass door....worst ramen experience ever! And of course, the most expensive ramen ($15) so far in Toronto.... ramen lovers please avoid this place!!",3,2,0,positive
26,7yfduZ1WsKPdIBrJr8Rb5g,C_3YFqudnJ14t3L2cJP3cQ,zgQHtqX0gqMw1nlBZl2VnQ,3,2015-09-03,"I have a love-hate relationship with Momofuko.  I have been here half a dozen times.  I find the ramen and buns to be too salty, inconsistent, and are not hot enough (temperature-wise).  I have had all the buns (pork, mushroom, spam, fried chicken), chicken wings, all were just 'meh (....that could be my problem...I keep comparing them to Ippudo in nyc).  

In spite of this, I keep coming back but only for the clam noodles and spicy rice cakes.  It's really good comfort food.  The 3-star rating reflects these dishes.

Tip...I love the Nikai bar (2nd floor) - the drinks are very good and I can order my fave Noodle Bar dishes there.  It is also more comfortable than Noodle Bar.",0,0,0,positive
27,TIOT0M8I8ebXkJhTHfPO6Q,JstDKWmAZsL026ADFxf7fw,zgQHtqX0gqMw1nlBZl2VnQ,3,2015-08-17,"Not knowing that Momofuku's upper floor Shoto was a different thing, I went in expecting $$$$ price rages, but it ended up being somewhat accessible. Sitting right in front of the kitchen where everything was prepared, it looked like refined cuisine with a sense of efficiency. I thought the ramen was alright. Good execution but not special enough to justify the price and hype. The pork belly bun was nice and melt-in-your-mouth as well.

The atmosphere's cool and trendy, and it's good food. But I feel like I'm paying for a lot of the periphery elements that I care less of.",0,0,0,positive
28,cmRSxJpCm1-YV2aHmewwGg,LFqbIZaLl8OX1Ic70zuTrQ,zgQHtqX0gqMw1nlBZl2VnQ,3,2015-07-20,"I was honestly, a little disappointed! I had heard great things about this place! We did a summerlicious menu and ordered the pork bun (the bun was good..but the pork belly wasn't the best), the signature momofuku ramen (the ramen was just a tad undercooked for my liking; the broth lacked flavour and wasn't hot. The fish cake, pork belly, kimchi wasn't spectacular..and the egg was just way too underdone), and the cereal milk soft serve  (delish! -- definitely the highlight of the meal).

I don't think I'd come back for the ramen as I've had better elsewhere...but would definitely stop by for softserve icecream!",0,0,0,positive
29,Z7hBlj5Nj-Dg2hUfZD8Y4w,iBcJm4Pch5Q6dIisAn9HJQ,zgQHtqX0gqMw1nlBZl2VnQ,4,2017-09-15,"Came solo on a Sunday night and still waited 15 mins for a solo spot by the window ledge. This restaurant is attached to the Shangri-la Hotel on University and Adelaide. As you wait, you'll be treated to the free wifi of the hotel lol. Pork belly ramen's broth ($16) was really delicious. Not a huge serving but tasty and filling and worth the high price. Cookies ($3+) on the 2nd flr at Milk is so-so. I've tasted better cookies for sure. I also tried the vanilla cornflake sundae cone ($5+) by the cashier and it was alright . Nothing to be excited about. All in all, a good visit and will return again to try the other ramen flavors.",0,0,0,positive
